X1,X2,X3,X4,X5,Target
55.868570938002705,79.15739089300278,0,-0.571825785724448,3,0
71.90455625809979,95.54141647460965,0,0.8502330518370192,0,1
40.09463674869312,41.36447548453982,1,0.007940523023238076,1,1
44.33702270397228,95.24206947534563,1,0.02149690568995103,2,1
50.99651365087641,82.37976154350342,0,-1.4626349037319257,1,0
44.96524345883801,48.10511274763183,0,-0.07108613278531384,0,1
34.493365689338674,67.40261791261327,1,0.3215446393179984,1,1
50.68562974806027,43.4984179170463,0,1.3335668221983452,0,1
39.37696286273895,55.87234082125524,0,-0.7518936299033228,1,0
54.73592430635182,5.804633701850381,1,2.2781086233855112,0,1
40.80575765766197,69.62634753005331,0,0.5568683168289861,2,0
65.4993440501754,5.282464448413671,0,-1.5194118760338073,2,1
42.16746707663763,81.70849469196494,1,-0.8451981140855563,2,1
46.77938483794324,82.49469294605575,0,1.420999164216819,0,1
58.135172173696695,23.70772875562146,0,1.2432291429623945,3,1
37.69135683566045,32.36627810358003,0,0.018093481560502625,1,1
52.27459934604129,48.13103785582933,0,0.149917703057852,1,1
63.07142754282428,59.66629069324815,1,-1.1646102737259711,1,0
33.92516765438772,28.735366174199672,0,1.321442740235342,1,1
51.84633858532304,59.2486404631925,0,-0.9877670867744672,2,0
52.598827942484235,29.778707322929886,0,0.8447411111234174,3,0
57.8182287177731,5.549072107106068,0,1.352042368665138,1,1
37.63049289121918,0.25275498319089484,0,0.048155554219508956,3,1
36.795433869157236,10.11510579184286,0,0.9676113661221987,0,0
55.21941565616898,79.22507001640182,0,1.8476397080256943,0,1
52.96984673233186,96.14313123833371,0,0.267968799210738,1,1
52.504928503458764,42.696619928121926,0,-0.17530181643194626,4,1
53.46448209496975,51.268395344994275,1,-0.06685285755151667,2,1
43.19975278421509,14.684816907342613,0,-0.7429879026720885,1,0
52.322536971610035,55.1031352680157,0,-0.7655837927368733,2,0
52.93072473298681,14.465490200697683,0,0.44240676382570304,1,1
42.85648581973632,61.12143311988301,1,-0.16394982214928464,2,1
68.65774511144757,93.32586675808538,0,0.3275691768512657,4,1
54.73832920911788,19.56985393030396,1,-1.4899361498525714,4,0
38.08696502797351,76.4563718057102,0,-0.09261882518714008,0,1
56.5655360863383,2.3502422818324042,1,1.0301178500904633,1,1
40.253183297726785,37.5497241321621,0,-1.1189242769760182,4,0
57.87084603742452,11.074850783050906,1,0.016526414134551155,4,1
61.58595579007404,35.24754415956994,1,-1.854609310898411,1,1
41.7931768164829,17.353691963888352,0,-1.3054620222731739,1,1
59.63376129244322,37.33049901228874,0,0.8076608876780496,0,1
54.12780926936498,41.75228061075303,0,-0.3092842933129496,4,1
58.2206015999449,30.05911227809184,0,1.8220728655385423,2,1
68.96792982653947,65.66219494731291,1,0.4324431104243127,1,1
47.54611883997129,91.88520512589096,0,0.5305956648893245,1,1
42.4626383564251,40.059537410527234,0,-1.0764820498948993,1,0
41.10485570374477,19.234315647502143,0,-0.38510537684445295,1,0
41.841897150345616,27.072275819598335,0,-0.7326361820476124,4,0
49.228982905858956,85.4000823496369,1,-1.0654417395505857,2,0
53.41151974816644,57.16397232701479,1,0.6638931260961353,0,1
52.766907993300194,45.501103230695726,0,0.8645158657686794,3,1
58.27183249036024,14.96367215089267,1,0.3989371941674486,4,1
50.13001891877907,44.9727308323782,1,-0.828067193225987,4,1
64.53534077157317,27.849200335738665,0,0.33073003509746257,3,1
47.35343166762044,94.31631278533492,1,-1.9126784014656564,3,0
77.20169166589619,88.40701094157313,0,1.3230092687080401,1,0
56.25667347765006,8.3902541828198,0,-1.2981501756374367,2,0
41.42842443583717,51.66534892612429,0,-1.1204589824384634,4,0
39.29107501938888,22.505834551467206,1,0.11529226957019256,4,1
54.824724152431855,41.07770895242906,0,0.20415956024204565,0,1
47.76537214674149,87.68479982514565,0,-0.07274859845178454,3,0
57.14000494092092,52.751451988854484,0,-1.1101279409822966,3,0
54.73237624573545,33.42152933707598,0,1.1333479936032922,4,1
49.271710873431275,20.788835410499708,1,-1.6859492010692505,3,1
41.532062819315954,80.03248594064893,0,-1.4832689904484448,1,0
34.851527753141355,62.451801536434715,0,-0.1069827719544813,0,1
45.53485047932979,46.80654604262312,0,-1.2642339818443877,4,0
58.56398794323472,21.748435386297803,0,1.2226252762759253,0,1
52.14093744130204,33.424637415713136,0,-1.1782146354129148,1,1
37.542612212880115,95.98434267385186,0,1.5570271522103123,0,0
51.73180925851182,52.00899376058344,0,1.0351221657715732,3,1
53.85317379728837,40.069928124325294,0,1.2350557355075837,4,1
41.16142563798867,52.14220423483239,0,1.8871059829532455,0,1
51.53725105945528,77.89885058996087,0,0.08122792409576554,2,0
50.58208718446,34.010893650286874,1,-1.0129745958199576,4,0
38.57029702169377,17.870612093260885,0,-0.10300787576864179,0,1
53.577873603482836,58.49361183390478,1,-0.5666656054089627,4,0
55.60784526368234,66.52041034810672,0,-0.7091912725137224,0,0
60.830512431752766,71.27180029585496,0,0.15085343680683233,0,1
60.53802052034903,88.19875907661296,0,-0.31170421420774647,3,0
36.22330632042909,37.11741206891131,0,-0.7522096843169965,0,0
40.62174960084877,7.53548962288918,0,-0.24540239258725827,2,0
55.1503526720866,95.83485836309423,1,0.548978464203705,3,1
55.13785950912209,43.50119274374752,0,0.956417206592696,2,1
55.150476863060476,62.325750967313134,0,-1.6029239131909896,2,0
88.52731490654722,66.63053231282923,0,-0.30320108632854215,1,0
55.70890510693167,54.65137087012035,1,-0.14134320547470453,2,1
61.35565640180599,20.52575297362701,1,-1.182520022227632,0,1
59.54001763493203,75.51430501161414,0,-0.11970573304069894,4,1
56.51391251305798,80.37519743040816,0,0.1479956095400277,3,0
46.84730755359654,55.29755860174398,0,0.5188345452809907,3,0
57.589692204932675,48.856116058484155,1,0.07715802563167032,3,1
42.27174785462428,11.393818312798532,1,-0.8809494099975556,4,1
47.63181393259991,8.395166149978383,1,2.012030027571847,2,1
45.14636452170897,33.956484556352876,0,0.8291267716215981,1,1
50.81874139386323,31.084615551739326,0,0.5527197446498667,0,1
73.14658566673509,95.36564509632713,1,1.0048312570109361,3,1
31.32734807408252,78.36227424434298,1,0.24460917181047706,0,1
56.86260190374514,65.99242952590599,1,1.2863008855219549,2,1
33.87284128810349,51.7648089017605,0,0.05687195028576429,1,0
45.280681342105666,16.736753072665135,0,0.0017474602741839962,3,0
60.889505969673664,97.84566721842839,0,0.6352284787912039,2,0
50.64280019095463,37.504069824021,1,1.5763575462909234,1,1
39.22255222070694,10.692560244724481,0,1.5120486152893071,3,0
42.84696290740032,49.37988957157461,0,0.5928475982599956,2,1
56.79597748934676,87.39980116130832,0,0.5166118585767997,0,1
42.69633368282864,88.72910017773295,0,0.6960424110964861,4,0
52.16458589581975,1.0965916056447256,0,0.9856209133365973,3,1
50.45571839903814,88.62957447513998,0,1.2987319394132422,1,0
43.483996523941826,27.14842174998585,0,-0.23658408400384975,1,1
71.43944089325325,3.8972363968423074,1,1.3180612898373913,4,0
56.33919022318011,84.77902703628743,1,0.342995114071306,4,1
29.74857413342393,86.38667559882083,0,0.6509316224999498,2,1
51.86454314769428,59.623107984235006,1,1.3819493215339949,4,1
43.38213535231612,57.44337572963584,0,0.7470622500906786,3,0
58.52433334796224,81.31202726214194,1,0.9159955631528404,4,1
42.07479261567299,78.63095527102799,1,-0.3894185332824212,3,0
48.85263558533101,89.0105473442704,0,1.4983115437496803,0,1
55.049872789804574,55.27474475967035,0,0.695686711076125,4,1
58.657551941701215,96.76470927328087,0,0.12606571784049764,0,0
37.997035929442234,99.61468309333384,1,1.1010743868931026,1,1
46.654987641590516,11.65446099986326,0,2.587830497760499,4,1
45.25054688839044,84.9543759554122,0,-1.1689245018219347,1,0
43.46670767426288,49.982225774858904,0,-0.8037326229232822,0,1
67.65454240281096,38.75663382998321,1,2.6853053088358845,1,1
54.049817109609556,61.3072309882715,1,0.4266948423043742,0,1
37.391160456649544,5.596555726200703,0,0.19086967863156787,2,1
59.17861947054776,50.64611187670799,1,-0.11538574166216507,0,1
71.22156197012633,87.08905700266666,1,1.2084360009714399,2,1
60.32465260551147,21.34615161389688,1,2.611247308810287,1,1
34.80630034045987,42.63898947694251,0,-0.6651885407333455,0,0
45.15765927133749,93.94808877148755,0,-0.09687672718933386,2,0
62.669111491866225,42.85638378056973,0,-0.3507271285678659,0,1
42.92330534381219,35.836763233239836,0,0.7328649768192781,3,1
54.43819428146229,44.05366481233782,0,1.2223934376505747,3,0
57.74634053429337,51.945276651755634,0,1.6209327853331168,1,0
40.730695284219166,63.199134413146886,0,0.7667182826202803,3,0
49.404746439382,80.06928009167311,0,2.519332791243617,4,0
17.58732659930927,45.210220576431425,0,-0.574752983207413,2,0
39.756123586657104,81.74809350901403,0,-0.8345405524327041,4,0
47.4743184860684,53.372066135208065,1,1.469344293316209,3,1
37.52216818035151,33.84805103679776,1,0.1228323195963367,1,1
66.32411303931636,65.79508281194141,0,-1.375940323415281,4,0
35.69858622039367,71.77222547434914,1,-0.3160629716374493,1,1
45.599555133030165,55.80489756294875,0,0.2556586540972739,0,1
51.30740577286091,5.661497313472341,1,-0.6462482379073551,4,1
64.41273289066116,16.98828751608249,0,-1.0146606870945887,0,1
35.6413784882056,28.52977208902282,0,-0.20762913652587592,4,0
61.63163752154959,28.26256059514931,0,-1.0645334203617114,2,1
50.10233061019587,67.34208002468705,0,0.6351310389802319,1,1
40.18491348952049,1.8348661673632582,0,-1.9438048468928464,0,1
54.62103474263271,75.56817770495199,0,0.09042492796542237,3,1
51.9905969557347,26.534247480693317,0,0.5195098881083026,4,0
43.99783122841205,31.00218462161024,1,-0.09054123974837629,0,1
50.69802084990019,52.79098279439243,0,1.093222897070873,4,1
46.1468640313824,21.592560093895752,0,-1.3705612342041356,4,0
51.13517345251248,88.44713135755275,0,-0.7010895013761145,4,0
56.62130674521047,8.536877932656529,1,-0.33003464625088946,0,0
65.86016816145352,44.43823623010649,0,0.7127245694093065,0,1
37.62184501173151,84.942226945489,0,0.21850758604612067,4,0
71.33033374656267,61.58438944212358,0,2.143365982742418,3,0
30.479122004774982,29.232951584263343,0,-0.8057858969738931,1,0
48.482149049644164,42.07602077764607,0,-1.3949888985806513,4,0
55.883172064845766,70.66943803425147,0,1.789088982933061,3,1
52.809918677350325,97.32607433638994,0,-1.4308585839323829,1,0
43.77300480179406,89.31387183794335,0,0.683062711399045,4,0
47.918777496427246,34.24328083823768,0,-0.9786700420219693,1,0
45.06999065341167,99.81978792878576,0,-2.069318350847686,4,0
44.106352430557884,0.3504663531058272,0,-0.37478379381323196,0,1
58.496020970210246,2.762975580841509,1,0.89949996247716,4,1
53.57015485965047,82.38405151711939,0,-1.2217710884730737,4,0
43.070904047393455,19.946268683305203,1,0.576094728144831,4,1
58.995998754332504,6.076926839624086,0,0.7628635611864517,4,1
53.072995208766095,23.714807323650223,0,-1.271690141519304,3,1
58.1286211883896,42.61001539808602,1,-0.22776128871237047,2,1
56.29628841923612,73.05662704334048,0,1.5770748223271638,3,1
41.710049890779274,62.43355265512055,0,0.6505926199637431,3,0
44.39818959803031,23.762121756042042,0,-0.26149246457602043,0,1
57.472936051232615,50.32704481005844,0,0.4152954812539195,4,1
56.10370265433465,92.62141053985687,1,-0.6852633084704479,3,1
49.79098406035852,81.50077769837577,0,1.113695678385025,1,1
51.17327383308782,32.318978483179336,0,1.1132600646021393,4,0
62.77664895788425,98.22645613556963,1,0.12090591508605468,0,1
44.0842861116417,70.86204004351309,1,0.23070615645769357,0,0
55.470973811700375,6.244935566678178,1,-0.9987968750056726,1,1
47.97807347566106,3.516071328863868,0,-1.3520364270678293,0,0
47.8231879677278,16.840794901002997,1,-0.37660474394153076,4,1
60.9877685198719,72.78558680501467,1,-0.08740170969117815,2,0
58.2541634898803,18.37389258424279,1,1.0626274973879888,2,1
58.135096360006386,51.148676920883354,1,0.9224277506183106,3,1
63.05478807154329,9.326012018083174,1,0.18483288835909284,0,1
50.21003841632759,92.0886157830195,0,1.190538984372787,4,0
56.81952971294964,34.396061358356754,0,-0.9434861788144033,1,1
46.89733243406544,90.81320565606308,1,1.0773368872783697,1,1
53.24166352488442,94.48756419105443,0,-0.7904287143494676,4,0
48.698569456323156,0.6128647313680791,0,1.2396945300642426,4,0
50.96995964992718,46.4135187198732,0,-0.013346464769981237,1,0
55.95157025436914,2.4656055706892888,1,-1.9982866765377374,0,1
41.81779316766527,90.86927663029059,0,0.7301571640314422,3,0
70.9238727568546,51.84075447345759,0,0.80954575950078,3,1
39.93982618500298,7.494401269849682,0,-0.4565800544885821,3,0
37.85811387212268,11.027672827656687,0,-0.37125957839401674,4,1
61.581108735000676,38.3509024492739,0,-0.15954527988460382,1,1
57.91662693962936,94.02341928728895,0,-1.9251518126262714,1,0
56.24119817052155,69.29091515680808,1,-2.3647281730951435,1,0
56.2834550926428,86.76188661891324,1,1.3016256381303892,1,1
49.87753227153085,36.64566463399797,1,-0.8240676674105768,1,0
41.02745628514168,4.321369954999832,0,1.8552641095763638,2,1
50.75804558193726,97.43176372044141,0,1.370401801138914,4,1
43.22838288487888,1.7172990662369547,0,1.5671953142697388,4,1
59.75119733417751,94.7651653081089,0,-0.6502989524671549,2,0
48.52942618497861,36.86774238491447,0,-1.608401186930581,3,1
41.745028032074885,1.009040502188152,1,-1.086882306594355,0,1
46.78614158347007,68.91572317245083,0,-0.4464547271529116,4,0
54.12931454275624,98.05403040313541,0,-2.37322973285064,4,0
44.36275447196025,96.56257228375925,1,-0.47542568912416716,2,0
41.77779604433569,16.093701120241843,0,-0.20167802751111075,4,1
52.436872114919126,18.1247806066155,1,-1.2944209715866946,4,0
52.44966571108723,56.55389146196601,1,-1.0404850982458325,3,0
44.9305682462887,63.73048264283244,0,-0.22059852118080178,2,0
45.289616943816775,73.94179136658656,0,0.3562865483103014,4,0
52.32049937357636,18.10503604721475,1,-0.8908226680002443,1,1
35.51915658502676,95.90070867644344,0,0.2922526095762693,2,0
35.92536225623445,63.873925628923786,0,0.13684600798785523,3,0
42.81555778747564,84.70469188705549,1,0.046885859018390895,0,1
47.86552848288153,54.00657152841718,0,-0.652014123856577,4,0
53.10907565598005,41.427684758988256,0,-1.3333795960353827,1,0
64.75356216949552,97.7182906594996,0,1.6964519799007398,1,1
58.576596232020194,58.212137081983606,1,0.630305916457426,0,1
48.40061470036573,86.68735827991789,0,1.005731653060738,2,0
49.80983792097311,95.329239636629,0,-0.08362968483892229,3,0
39.97470635362191,67.53546270086592,0,-0.16402544226013785,4,0
49.8148686400761,54.8938678518675,0,0.49065968072538757,4,0
47.11341361079862,0.351085091065062,1,-1.8346883504522455,4,0
53.227185603380896,4.001964073900599,1,-1.1146434693531446,1,1
41.727690564476774,20.085121605111635,0,-0.797774878028373,2,0
55.193465142411725,18.600843185599526,0,-0.4545664225417623,0,1
65.32738913002578,25.475879519984534,0,-0.8796956794701541,2,1
48.91239851543143,30.493463769766084,0,0.33280712525074635,3,1
54.01711722098941,36.00654935507283,0,0.08144723446283578,3,1
56.90143991711113,42.053769006887656,0,1.392864689751377,0,1
45.987795281141636,9.886633845601466,0,2.4737591571125623,1,1
52.24092481810417,4.236193195278204,0,-1.262850240148433,0,1
50.12592400781795,67.39444490730234,1,0.14730521396844534,3,1
50.97676098548832,53.73348248430777,1,0.1455258782069742,1,1
42.26990216144534,44.41442022201196,0,-0.014198069764662404,2,0
50.245101742589426,63.443994116835235,0,-1.0848245709655016,3,0
54.979982912454496,82.76794072035405,1,-0.9171974456425503,1,1
64.51143607795042,42.76929091162046,1,0.24040561191611917,1,1
59.59270826085207,64.11194650519793,0,-0.9453500733072364,4,0
71.53182457511556,95.35722238351588,1,0.15927197216700772,2,1
42.326524371119504,83.96244958615607,1,-0.24594978454560504,1,0
58.723206367206785,42.600081050240945,0,0.14165790312128204,0,1
51.83342005738352,64.4716837814743,0,-0.9533004704344341,2,1
71.89802933217672,17.707092191593976,0,0.15746924233453652,2,1
41.91701714644849,56.05221848950899,0,-0.8809525834765903,3,1
41.602781578192236,98.13282911384428,0,0.16069560865691823,2,0
44.00607354555978,51.83151152025223,1,1.339396122439157,2,1
28.76104275690193,92.76382991901473,1,0.26098385001607055,4,0
44.74244978319239,40.73349205032607,0,0.32187038238305715,2,0
42.40867338446302,99.88448271846312,0,0.817206517497548,1,0
51.50393786476208,57.92200352275578,0,-1.4035583444732629,0,1
53.41755975777159,4.226899423593455,0,1.7189215737230124,4,1
68.76170839215887,58.67547966913881,0,-1.05558999261237,4,1
59.5042383818605,27.457269567959663,1,0.879660997368937,4,0
44.23096344337597,3.248132203589471,0,0.7469099872563228,4,1
41.01585328651642,82.08533046946633,0,-0.9021663615047605,3,0
54.919191715065054,27.572963698075593,0,1.0088861367667623,4,1
36.797667929793576,79.65485540464985,0,0.4978127664133091,3,0
68.31458765854353,28.821758295586697,0,1.8899786444022575,3,0
61.79440120721287,19.432635387377427,0,0.19337875134129315,2,1
45.30824347895295,97.39355741044274,0,-0.10854333152259746,0,0
32.868654709091224,36.164532775501954,0,-0.5147625279182043,2,0
63.538723741654124,60.13762114431604,0,-1.7433552713511733,3,0
48.85460154747382,60.998149281447155,0,-0.31822756475115965,2,0
62.378163119734616,56.04734821735018,0,-0.2758983942588769,1,1
34.05572341205633,91.46957435212147,1,0.26205818255743474,4,0
44.00624977046227,67.44410713668685,0,-1.4231031108824657,4,0
50.05243699718183,40.373300410493016,0,-0.23901221118687904,3,0
50.46980593764742,86.2380384524274,0,0.5762513920221156,2,0
45.49934528520756,18.10628991159644,0,0.6755096754925167,1,0
56.228499323474985,54.42367576104174,1,-1.8598151761373272,1,1
39.32379570617405,95.05503719437563,0,0.7064066086532242,1,1
48.576205149787064,62.53976298804127,1,-0.2465739131214918,3,0
51.20295631711899,81.69684504748761,0,-0.18501087749855402,2,0
55.14438834058749,65.35607255451929,0,-2.364515369855838,1,0
57.1161487808889,83.93708635378904,1,1.4935711625578796,1,1
38.75357908162131,94.44878798452436,0,0.1767988850112951,2,0
34.65885829264378,27.29217275327368,0,-1.531460426522707,2,1
62.77676821898509,16.966108125671887,1,0.3752015749164665,4,1
53.323140119795916,48.39907503325399,1,0.34447844084702445,0,1
42.51513463443446,70.18624268242158,0,1.2225441529329892,0,1
65.51151975522524,22.71912531822161,0,-0.3096887692908779,1,1
51.156746342928585,0.4101450430167075,0,0.011996068938586246,2,1
61.792971840638266,34.293511583670536,0,-0.6428078002379078,4,1
50.67518481410109,96.88593354677884,0,0.5979486139927381,3,0
70.60747924881987,69.49674606058467,1,-0.7834903416750496,0,1
67.55340842443204,40.13254439412239,0,-0.8929905170802298,0,0
47.51035851520926,19.257609734684035,1,-0.06779753777992059,2,1
59.71570950954356,35.6089673754747,0,-1.2258637713038287,3,1
56.45375949585147,16.983943330124795,0,1.6021312185392342,0,1
63.68631557532349,10.63058213129514,1,1.9272667277418754,4,1
40.35076539419896,90.67423725725538,0,-0.45359008542181545,0,1
56.86051459998439,99.76503383754735,0,-1.3865950065571653,2,0
60.58424486849588,16.41144395957903,0,0.33659203890206146,2,1
32.41260513576886,5.452255887827972,1,-0.48210251796892406,3,1
38.16741487334225,32.973110714621235,0,1.174681132528032,0,1
29.607678222398995,46.16591807614153,0,-0.7871465955299036,3,0
47.305931655554424,20.48212470758545,0,0.5445132224284427,0,0
57.17542255795962,30.142491179855845,0,0.11399358939169314,1,1
65.02357052096028,20.08707356916577,1,-0.6762615106134099,0,1
50.74094780419775,77.42605684324514,0,0.2400498284919416,2,0
66.28615545571292,71.25779432472608,0,0.8785325584748495,2,1
36.198985417851084,63.49515157609817,0,0.08684851905539678,1,0
32.96617560644845,38.721785707920475,1,0.09728466512625855,0,1
49.44452301103381,90.90409413142359,1,-0.8727834278536748,0,1
53.840654489393074,96.953254153502,1,1.1442047979041359,2,0
49.67305251905907,17.3639312625412,0,1.0445465781431837,1,1
29.325578999601234,22.301264141187804,0,-0.4105591886864966,2,0
49.10879960487212,52.563102800036965,0,-0.1242884594829956,1,0
36.95530499495147,9.125056928224529,1,1.4142206726903268,2,1
